variant,concurrency,run_id,orders,couchdb_container,couchdb_database,document_id,application_key_bytes,application_value_bytes,logical_public_state_bytes,logical_public_state_bytes_per_order,compact_couchdb_document_json_bytes,fabric_private_data_bytes,success,measurement_scope
PP_RETF,10,24,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r24-wfalse,49,503,552,55.200000000,627,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,25,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r25-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,26,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r26-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,27,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r27-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,28,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r28-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,29,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r29-wfalse,49,503,552,55.200000000,627,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,30,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r30-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,31,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r31-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,32,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r32-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,33,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r33-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,34,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r34-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,35,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r35-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,36,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r36-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,37,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r37-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,38,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r38-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,39,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r39-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,10,40,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c10-i0-r40-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,1,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r1-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,2,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r2-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,3,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r3-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,4,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r4-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,5,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r5-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,6,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r6-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,7,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r7-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,8,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r8-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,9,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r9-wfalse,48,502,550,55.000000000,629,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,10,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r10-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,11,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r11-wfalse,49,503,552,55.200000000,627,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,12,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r12-wfalse,49,503,552,55.200000000,627,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,13,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r13-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,14,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r14-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,15,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r15-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,16,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r16-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,17,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r17-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,18,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r18-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,19,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r19-wfalse,49,503,552,55.200000000,627,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,20,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r20-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,21,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r21-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,22,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r22-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,23,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r23-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,24,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r24-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,25,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r25-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,26,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r26-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,27,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r27-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,28,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r28-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,29,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r29-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,30,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r30-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,31,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r31-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,32,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r32-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,33,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r33-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,34,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r34-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,35,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r35-wfalse,49,503,552,55.200000000,627,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,36,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r36-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,37,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r37-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,38,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r38-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,39,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r39-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
PP_RETF,20,40,10,nsw-couchdb0,intra-channel_retf-core,BenchmarkWorkflow:e6-wf-pp_retf-c20-i7-r40-wfalse,49,503,552,55.200000000,631,0,true,"persisted CouchDB key plus compact application value; physical DB files, indexes, block files and protobuf envelopes excluded"
